year,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual
2011,186000,2,False,True,False,False,False,False,True,False,False,True
2010,60000,1,False,False,False,False,True,False,True,False,False,True
2007,80000,3,True,False,False,False,False,False,True,False,False,True
2001,60000,3,False,False,False,False,True,False,True,False,False,True
2007,100000,4,False,True,False,False,False,False,True,False,False,True
2011,90000,1,False,False,False,False,True,False,True,False,False,True
2012,120000,1,False,False,False,False,True,False,True,False,False,True
2013,100000,2,False,True,False,False,False,False,True,False,False,True
2009,138000,3,False,True,False,False,False,False,True,False,False,True
2008,110000,2,False,True,False,False,False,False,True,False,False,True
2015,120000,4,False,False,False,False,True,False,True,False,False,True
2011,70000,2,False,False,False,False,True,False,True,False,True,False
2015,70000,1,False,False,False,False,True,False,True,False,False,True
2011,140000,1,False,True,False,False,False,False,True,False,False,True
2009,15000,1,False,False,False,False,True,False,True,False,False,True
2009,100000,1,False,True,False,False,False,False,True,False,False,True
2015,70000,1,False,False,False,False,True,False,True,False,True,False
2013,27974,1,False,False,False,False,True,False,True,False,False,True
2007,80000,1,False,False,False,False,True,False,True,False,False,True
2013,38000,1,False,False,False,False,True,False,True,False,False,True
2013,38000,1,False,False,False,False,True,False,True,False,False,True
2014,35000,1,False,False,False,False,True,False,True,False,False,True
2012,60000,2,False,True,False,False,False,False,True,False,False,True
2004,120000,2,False,True,False,False,False,False,True,False,False,True
2016,10000,1,False,False,False,False,True,False,True,False,False,True
2015,90000,3,False,True,False,False,False,False,True,False,False,True
2016,80000,2,False,True,False,False,False,False,True,False,False,True
2011,60000,1,False,False,False,False,True,False,True,False,False,True
2011,60000,3,False,False,False,False,True,False,True,False,False,True
2009,53000,1,False,False,False,False,True,False,True,False,False,True
2010,100000,1,False,True,False,False,False,True,False,False,False,True
2012,86000,2,False,True,False,False,False,True,False,False,False,True
2015,100000,1,False,True,False,False,False,False,True,False,False,True
2016,30000,1,False,True,False,False,False,False,True,False,False,True
2011,120000,1,False,False,False,False,True,False,True,False,False,True
2011,60000,2,False,False,False,True,False,False,True,False,False,True
2016,50000,2,False,True,False,False,False,False,True,False,False,True
2010,124000,2,False,True,False,False,False,False,True,False,False,True
2012,100000,3,False,False,False,False,True,False,True,False,False,True
2015,100000,1,False,True,False,False,False,False,True,False,False,True
2016,28205,1,False,False,False,False,True,True,False,False,False,True
2016,30093,1,False,True,False,False,False,True,False,False,True,False
2013,56228,1,True,False,False,False,False,True,False,False,False,True
2013,59319,1,False,False,False,False,True,True,False,False,False,True
2016,39503,1,False,True,False,False,False,True,False,False,False,True
2013,35299,1,False,False,False,False,True,True,False,False,False,True
2011,51687,1,False,False,False,False,True,True,False,False,False,True
2011,76259,1,False,False,False,False,True,True,False,False,True,False
2013,44049,1,False,True,False,False,False,True,False,False,False,True
2011,41125,1,False,False,False,False,True,True,False,False,False,True
2014,42215,1,False,True,False,False,False,True,False,False,True,False
2011,54206,1,False,False,False,False,True,True,False,False,False,True
2012,52547,1,False,False,False,False,True,True,False,False,False,True
2014,59110,1,False,True,False,False,False,True,False,False,False,True
2014,54565,1,False,False,False,False,True,True,False,False,False,True
2010,47564,2,False,False,False,False,True,True,False,False,False,True
2010,45143,2,False,False,False,False,True,True,False,False,False,True
2013,61624,2,False,False,False,False,True,True,False,False,True,False
2007,195000,3,False,True,False,False,False,False,True,False,False,True
2014,50000,1,False,True,False,False,False,False,True,False,False,True
2010,120000,2,False,True,False,False,False,False,True,False,False,True
2010,30000,1,False,False,False,False,True,False,True,False,False,True
2013,60000,1,False,True,False,False,False,False,True,False,False,True
2010,90000,3,False,False,False,False,True,False,True,False,False,True
2008,90000,2,False,False,False,False,True,False,True,False,False,True
2012,110000,2,False,False,False,False,True,False,True,False,False,True
2006,132000,1,False,False,False,False,True,False,True,False,False,True
2015,30000,1,False,False,False,False,True,False,True,False,True,False
2015,69782,1,False,False,False,False,True,True,False,False,False,True
2003,54000,1,False,False,False,False,True,False,True,False,False,True
2013,63654,1,False,True,False,False,False,True,False,False,False,True
2015,52000,1,False,True,False,False,False,True,False,False,False,True
2015,59385,1,False,True,False,False,False,True,False,False,False,True
2015,70378,1,False,False,False,False,True,True,False,False,False,True
2013,55425,1,False,False,False,False,True,True,False,False,False,True
2013,78413,2,False,True,False,False,False,True,False,False,False,True
2015,34823,2,False,False,False,False,True,True,False,False,False,True
2014,56541,1,False,True,False,False,False,True,False,False,False,True
2016,43700,1,False,False,False,False,True,False,True,False,False,True
2009,120000,2,False,False,False,False,True,False,True,False,False,True
2014,27483,1,False,True,False,False,False,True,False,False,False,True
2008,30000,1,False,False,False,False,True,False,True,False,False,True
2014,56207,2,False,False,False,False,True,True,False,False,False,True
2006,70000,1,False,False,False,False,True,False,True,False,False,True
2011,63657,1,False,True,False,False,False,True,False,False,False,True
2013,60000,1,False,True,False,False,False,False,True,False,False,True
2016,75000,1,False,True,False,False,False,True,False,False,False,True
2013,97248,1,False,False,False,False,True,True,False,False,False,True
2012,46000,1,False,True,False,False,False,False,True,False,False,True
2016,10000,1,False,False,False,False,True,False,True,False,True,False
2011,100000,2,False,True,False,False,False,False,True,False,False,True
2013,35000,1,False,False,False,False,True,False,True,False,False,True
2011,90000,3,False,True,False,False,False,False,True,False,False,True
2012,150000,2,False,True,False,False,False,False,True,False,False,True
2013,89000,2,False,False,False,False,True,False,True,False,False,True
2014,60000,2,False,True,False,False,False,False,True,False,False,True
2012,100000,2,False,True,False,False,False,False,True,False,False,True
2012,100000,2,False,False,False,False,True,False,True,False,False,True
2014,90000,2,False,True,False,False,False,False,True,False,False,True
2014,75000,1,False,False,False,False,True,False,True,False,False,True
2016,12000,1,False,False,False,False,True,False,True,False,False,True
2015,60000,1,False,True,False,False,False,False,True,False,False,True
2013,25000,2,False,True,False,False,False,False,True,False,False,True
2015,24600,1,False,False,False,False,True,True,False,False,False,True
2011,28481,1,False,False,False,False,True,True,False,False,False,True
2013,100000,1,False,False,False,False,True,False,True,False,False,True
2013,41988,1,False,True,False,False,False,True,False,False,False,True
2009,30375,1,False,False,False,False,True,True,False,False,False,True
2012,48000,1,False,False,False,False,True,True,False,False,False,True
2014,28942,1,False,False,False,False,True,True,False,False,True,False
2012,53600,1,False,True,False,False,False,True,False,False,False,True
2015,53652,1,False,True,False,False,False,True,False,False,False,True
2014,25000,1,False,False,False,False,True,False,True,False,False,True
2007,80000,2,False,True,False,False,False,False,True,False,False,True
2016,15000,2,False,True,False,False,False,False,True,False,False,True
2008,100000,3,False,False,False,False,True,False,True,False,False,True
2016,60000,3,False,False,False,False,True,False,True,False,False,True
2012,120000,4,False,True,False,False,False,False,True,False,False,True
2003,35000,2,False,True,False,False,False,False,True,False,False,True
2013,205000,1,False,False,False,False,True,False,True,False,False,True
2011,125000,3,False,True,False,False,False,False,True,False,False,True
2015,130000,1,False,True,False,False,False,False,True,False,False,True
2012,97000,2,True,False,False,False,False,False,True,False,False,True
2015,90000,2,False,False,False,False,True,False,True,False,False,True
2009,60000,3,False,False,False,False,True,False,True,False,False,True
2013,60000,1,False,True,False,False,False,False,True,False,False,True
2011,20000,1,False,False,False,False,True,False,True,False,False,True
2011,20000,1,False,False,False,False,True,False,True,False,False,True
2010,70000,1,False,False,False,False,True,False,True,False,False,True
2016,90000,1,False,False,False,False,True,False,True,False,False,True
2016,80000,1,False,True,False,False,False,False,True,False,False,True
2014,79500,2,False,True,False,False,False,False,True,False,True,False
2013,70000,2,False,True,False,False,False,False,True,False,False,True
2014,35000,1,False,False,False,False,True,False,True,False,False,True
2009,120000,2,False,True,False,False,False,False,True,False,False,True
2015,60000,1,False,False,False,False,True,False,True,False,False,True
2013,120000,1,False,True,False,False,False,False,True,False,False,True
2016,90000,1,False,True,False,False,False,False,True,False,False,True
2015,90000,1,False,False,False,False,True,False,True,False,False,True
2009,72000,2,False,True,False,False,False,False,True,False,False,True
2011,197000,2,False,False,False,False,True,False,True,False,False,True
1999,70000,2,False,False,False,False,True,False,True,False,False,True
2001,50000,3,False,False,False,False,True,False,True,False,False,True
2011,60000,3,False,False,False,False,True,False,True,False,True,False
2012,60000,2,False,True,False,False,False,False,True,False,False,True
2013,40000,1,False,False,False,False,True,False,True,False,False,True
