age,workclass,education_num,marital_status,occupation,relationship,sex,hours_per_week,income
27,Private,13,Never_married,Craft_repair,Not_in_family,Male,50,<=50K
46,Self_emp_not_inc,12,Separated,Craft_repair,Not_in_family,Male,40,<=50K
34,State_gov,13,Married_civ_spouse,Exec_managerial,Husband,Male,45,>50K
34,Private,9,Never_married,Other_service,Not_in_family,Female,35,<=50K
44,Private,10,Married_civ_spouse,Tech_support,Husband,Male,40,<=50K
45,Private,10,Divorced,Handlers_cleaners,Unmarried,Female,40,<=50K
25,Private,13,Married_civ_spouse,Exec_managerial,Husband,Male,55,>50K
52,Self_emp_inc,13,Married_civ_spouse,Exec_managerial,Husband,Male,50,>50K
20,Private,10,Never_married,Handlers_cleaners,Own_child,Male,40,<=50K
28,Private,10,Never_married,Other_service,Not_in_family,Female,40,<=50K
50,State_gov,13,Married_civ_spouse,Protective_serv,Husband,Male,40,>50K
34,Private,11,Divorced,Tech_support,Not_in_family,Female,64,<=50K
28,Private,4,Married_civ_spouse,Handlers_cleaners,Husband,Male,40,<=50K
41,Private,14,Married_civ_spouse,Exec_managerial,Husband,Male,65,>50K
28,Private,9,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
46,Self_emp_not_inc,9,Married_civ_spouse,Craft_repair,Husband,Male,25,<=50K
32,Private,10,Married_civ_spouse,Exec_managerial,Husband,Male,50,<=50K
41,Local_gov,10,Divorced,Other_service,Not_in_family,Female,24,<=50K
24,Private,9,Never_married,Handlers_cleaners,Unmarried,Female,40,<=50K
33,Private,10,Divorced,Exec_managerial,Unmarried,Female,40,<=50K
46,Private,16,Married_civ_spouse,Exec_managerial,Husband,Male,60,>50K
31,State_gov,10,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,<=50K
35,Private,8,Divorced,Craft_repair,Not_in_family,Male,50,>50K
52,Private,2,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,<=50K
30,Private,7,Never_married,Other_service,Own_child,Female,19,<=50K
34,Local_gov,7,Separated,Machine_op_inspct,Not_in_family,Male,40,<=50K
34,State_gov,9,Divorced,Transport_moving,Unmarried,Female,40,<=50K
20,Private,10,Married_civ_spouse,Sales,Husband,Male,30,<=50K
17,Private,7,Never_married,Handlers_cleaners,Own_child,Male,18,<=50K
32,State_gov,13,Married_civ_spouse,Exec_managerial,Wife,Female,40,>50K
29,Private,9,Divorced,Farming_fishing,Not_in_family,Male,40,<=50K
33,Private,6,Never_married,Craft_repair,Unmarried,Female,35,<=50K
25,Private,9,Married_civ_spouse,Transport_moving,Husband,Male,60,<=50K
36,Federal_gov,14,Never_married,Prof_specialty,Not_in_family,Male,40,<=50K
23,Private,9,Never_married,Handlers_cleaners,Not_in_family,Male,72,<=50K
63,Self_emp_inc,9,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
47,Local_gov,14,Married_civ_spouse,Prof_specialty,Husband,Male,40,<=50K
40,Self_emp_not_inc,13,Married_spouse_absent,Prof_specialty,Not_in_family,Female,40,<=50K
30,Private,12,Married_civ_spouse,Other_service,Wife,Female,25,>50K
27,Private,10,Never_married,Craft_repair,Own_child,Male,40,<=50K
33,Private,14,Married_civ_spouse,Prof_specialty,Husband,Male,50,>50K
34,Local_gov,9,Never_married,Farming_fishing,Not_in_family,Male,60,<=50K
34,Local_gov,10,Never_married,Protective_serv,Not_in_family,Female,40,<=50K
23,Private,10,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
42,Local_gov,10,Married_civ_spouse,Adm_clerical,Wife,Female,40,<=50K
29,Private,13,Never_married,Prof_specialty,Not_in_family,Male,40,<=50K
45,Private,9,Divorced,Adm_clerical,Not_in_family,Female,28,<=50K
24,Federal_gov,9,Never_married,Armed_Forces,Own_child,Male,40,<=50K
44,Private,10,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
27,Private,5,Never_married,Craft_repair,Other_relative,Male,40,<=50K
20,Private,10,Never_married,Sales,Not_in_family,Male,35,<=50K
44,Private,9,Widowed,Exec_managerial,Unmarried,Female,40,<=50K
51,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
20,Private,9,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,<=50K
19,Private,9,Never_married,Machine_op_inspct,Own_child,Female,40,<=50K
45,Self_emp_inc,10,Married_civ_spouse,Craft_repair,Husband,Male,55,>50K
60,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
42,Private,12,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
44,Self_emp_not_inc,9,Married_civ_spouse,Sales,Wife,Female,40,>50K
40,Private,11,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,>50K
30,Private,9,Married_civ_spouse,Exec_managerial,Wife,Female,40,<=50K
38,Private,10,Married_civ_spouse,Transport_moving,Husband,Male,50,<=50K
23,Private,9,Married_civ_spouse,Transport_moving,Husband,Male,60,<=50K
44,Private,12,Never_married,Farming_fishing,Own_child,Male,40,<=50K
54,Local_gov,9,Married_civ_spouse,Transport_moving,Husband,Male,40,<=50K
32,Private,13,Married_civ_spouse,Prof_specialty,Husband,Male,50,<=50K
50,Private,2,Married_spouse_absent,Craft_repair,Unmarried,Male,40,<=50K
24,Private,13,Never_married,Tech_support,Not_in_family,Female,20,<=50K
37,Private,9,Married_civ_spouse,Adm_clerical,Wife,Female,60,<=50K
52,Private,9,Divorced,Transport_moving,Unmarried,Male,40,<=50K
38,Private,10,Married_civ_spouse,Transport_moving,Husband,Male,40,<=50K
49,Private,14,Married_civ_spouse,Exec_managerial,Husband,Male,45,>50K
30,Private,13,Married_civ_spouse,Tech_support,Wife,Female,16,>50K
60,Private,10,Never_married,Prof_specialty,Unmarried,Male,40,>50K
35,Private,9,Never_married,Craft_repair,Not_in_family,Male,40,<=50K
30,Private,9,Never_married,Transport_moving,Not_in_family,Male,60,<=50K
67,Private,11,Divorced,Other_service,Not_in_family,Female,24,<=50K
46,Private,13,Never_married,Craft_repair,Not_in_family,Female,40,<=50K
17,Private,5,Never_married,Other_service,Not_in_family,Male,6,<=50K
22,Private,10,Never_married,Handlers_cleaners,Own_child,Male,30,<=50K
27,Private,6,Never_married,Other_service,Not_in_family,Male,40,<=50K
23,Private,9,Never_married,Other_service,Unmarried,Female,35,<=50K
33,Private,12,Married_civ_spouse,Craft_repair,Husband,Male,45,<=50K
43,Self_emp_not_inc,10,Married_civ_spouse,Craft_repair,Husband,Male,20,<=50K
28,State_gov,13,Never_married,Prof_specialty,Not_in_family,Male,20,<=50K
41,Private,9,Married_spouse_absent,Craft_repair,Unmarried,Female,40,<=50K
25,Private,10,Married_spouse_absent,Adm_clerical,Own_child,Female,20,<=50K
59,Local_gov,9,Married_civ_spouse,Transport_moving,Husband,Male,45,<=50K
45,Local_gov,13,Divorced,Prof_specialty,Unmarried,Female,40,<=50K
38,Private,13,Married_civ_spouse,Sales,Husband,Male,60,>50K
40,Private,9,Never_married,Other_service,Not_in_family,Female,35,<=50K
46,Federal_gov,9,Divorced,Adm_clerical,Not_in_family,Male,40,<=50K
35,Private,12,Never_married,Exec_managerial,Not_in_family,Female,60,<=50K
34,Private,9,Divorced,Prof_specialty,Unmarried,Female,25,<=50K
33,Private,13,Never_married,Craft_repair,Own_child,Male,20,<=50K
41,Private,9,Divorced,Adm_clerical,Unmarried,Female,36,<=50K
20,Private,10,Never_married,Machine_op_inspct,Own_child,Male,40,<=50K
23,Private,3,Never_married,Other_service,Own_child,Male,40,<=50K
26,Private,10,Never_married,Prof_specialty,Not_in_family,Female,35,<=50K
23,Local_gov,9,Never_married,Farming_fishing,Not_in_family,Male,40,<=50K
62,Local_gov,9,Married_civ_spouse,Transport_moving,Husband,Male,40,<=50K
52,Private,10,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
58,Private,10,Divorced,Other_service,Unmarried,Female,42,<=50K
25,Private,13,Never_married,Sales,Not_in_family,Female,40,<=50K
24,Private,13,Never_married,Exec_managerial,Not_in_family,Male,40,<=50K
19,Private,10,Never_married,Protective_serv,Own_child,Male,8,<=50K
43,Private,10,Married_civ_spouse,Exec_managerial,Husband,Male,40,<=50K
47,Local_gov,9,Separated,Adm_clerical,Unmarried,Female,40,<=50K
39,Private,9,Divorced,Other_service,Unmarried,Female,40,<=50K
49,Private,11,Married_spouse_absent,Handlers_cleaners,Unmarried,Male,42,<=50K
32,Private,11,Never_married,Craft_repair,Not_in_family,Male,45,<=50K
34,Private,10,Married_civ_spouse,Prof_specialty,Husband,Male,50,>50K
28,Private,9,Divorced,Craft_repair,Not_in_family,Male,45,<=50K
25,Private,10,Never_married,Adm_clerical,Not_in_family,Female,20,<=50K
34,Private,13,Married_civ_spouse,Prof_specialty,Husband,Male,50,>50K
38,Self_emp_inc,13,Married_civ_spouse,Exec_managerial,Husband,Male,80,>50K
50,Private,9,Married_civ_spouse,Exec_managerial,Husband,Male,50,>50K
24,Local_gov,10,Divorced,Handlers_cleaners,Not_in_family,Male,50,<=50K
37,Local_gov,10,Married_civ_spouse,Tech_support,Husband,Male,45,>50K
44,Private,10,Divorced,Machine_op_inspct,Unmarried,Male,58,>50K
28,Private,10,Married_civ_spouse,Sales,Wife,Female,40,<=50K
42,Private,13,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
74,Private,10,Divorced,Adm_clerical,Not_in_family,Female,9,<=50K
38,Self_emp_not_inc,9,Married_civ_spouse,Craft_repair,Husband,Male,50,<=50K
44,Self_emp_not_inc,14,Married_civ_spouse,Prof_specialty,Husband,Male,40,<=50K
44,Private,7,Divorced,Machine_op_inspct,Unmarried,Female,46,<=50K
26,Private,9,Never_married,Machine_op_inspct,Not_in_family,Male,40,<=50K
36,Private,9,Married_civ_spouse,Other_service,Husband,Male,40,<=50K
41,Private,12,Married_civ_spouse,Exec_managerial,Wife,Female,50,>50K
67,Private,15,Married_civ_spouse,Prof_specialty,Husband,Male,48,>50K
39,Local_gov,8,Married_civ_spouse,Tech_support,Husband,Male,50,<=50K
57,Private,2,Widowed,Priv_house_serv,Not_in_family,Female,30,<=50K
29,Private,11,Separated,Craft_repair,Not_in_family,Male,40,<=50K
31,Self_emp_inc,13,Never_married,Farming_fishing,Not_in_family,Female,45,<=50K
44,Private,10,Married_civ_spouse,Transport_moving,Husband,Male,40,<=50K
29,Private,16,Never_married,Prof_specialty,Own_child,Male,40,<=50K
30,Private,10,Never_married,Handlers_cleaners,Unmarried,Female,40,<=50K
27,Private,9,Never_married,Transport_moving,Not_in_family,Male,40,<=50K
27,Private,10,Married_civ_spouse,Sales,Husband,Male,50,<=50K
32,Private,9,Never_married,Handlers_cleaners,Not_in_family,Female,45,<=50K
58,Private,6,Married_civ_spouse,Other_service,Wife,Female,8,<=50K
35,Local_gov,10,Married_civ_spouse,Protective_serv,Husband,Male,40,<=50K
21,Private,9,Never_married,Handlers_cleaners,Own_child,Male,36,<=50K
28,Private,10,Never_married,Craft_repair,Unmarried,Male,40,<=50K
46,Self_emp_not_inc,10,Divorced,Exec_managerial,Not_in_family,Male,50,<=50K
36,Self_emp_not_inc,9,Separated,Other_service,Unmarried,Female,40,<=50K
72,Private,7,Widowed,Adm_clerical,Unmarried,Female,40,<=50K
35,Private,9,Married_civ_spouse,Machine_op_inspct,Wife,Female,40,<=50K
33,Federal_gov,11,Divorced,Craft_repair,Unmarried,Female,40,>50K
69,Private,7,Never_married,Machine_op_inspct,Not_in_family,Female,40,<=50K
35,Private,9,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,<=50K
31,Private,9,Separated,Adm_clerical,Unmarried,Female,20,<=50K
34,Private,9,Married_civ_spouse,Tech_support,Wife,Female,32,<=50K
30,Private,7,Married_civ_spouse,Other_service,Husband,Male,40,<=50K
28,Private,13,Never_married,Transport_moving,Not_in_family,Male,55,<=50K
54,Private,13,Married_civ_spouse,Sales,Husband,Male,35,>50K
47,Private,10,Married_civ_spouse,Prof_specialty,Husband,Male,50,>50K
24,Private,9,Never_married,Handlers_cleaners,Unmarried,Female,40,<=50K
52,Self_emp_not_inc,13,Married_civ_spouse,Prof_specialty,Husband,Male,60,>50K
20,Private,9,Never_married,Handlers_cleaners,Own_child,Male,48,<=50K
43,Self_emp_inc,14,Married_civ_spouse,Exec_managerial,Husband,Male,45,<=50K
45,Private,4,Separated,Other_service,Unmarried,Female,40,<=50K
29,Self_emp_not_inc,9,Separated,Craft_repair,Not_in_family,Male,35,<=50K
47,Private,14,Divorced,Exec_managerial,Unmarried,Male,42,<=50K
24,Private,9,Never_married,Craft_repair,Own_child,Male,40,<=50K
51,Private,9,Married_civ_spouse,Prof_specialty,Husband,Male,40,<=50K
17,Private,7,Never_married,Sales,Own_child,Male,12,<=50K
37,Private,11,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
27,Private,16,Never_married,Prof_specialty,Not_in_family,Female,70,<=50K
29,Private,13,Married_civ_spouse,Exec_managerial,Wife,Male,40,>50K
36,Self_emp_not_inc,12,Divorced,Sales,Unmarried,Female,35,<=50K
58,Local_gov,13,Never_married,Prof_specialty,Not_in_family,Female,40,<=50K
26,Self_emp_not_inc,10,Married_civ_spouse,Craft_repair,Husband,Male,45,<=50K
57,Private,9,Married_civ_spouse,Sales,Husband,Male,40,>50K
59,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
27,Private,9,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,<=50K
31,Self_emp_not_inc,13,Never_married,Tech_support,Not_in_family,Male,40,<=50K
21,Private,10,Never_married,Sales,Own_child,Female,24,<=50K
29,Private,10,Never_married,Adm_clerical,Not_in_family,Male,60,<=50K
18,Private,7,Never_married,Other_service,Own_child,Male,40,<=50K
52,Private,6,Married_civ_spouse,Craft_repair,Husband,Male,47,>50K
57,Self_emp_inc,13,Divorced,Prof_specialty,Not_in_family,Male,80,<=50K
60,Private,4,Never_married,Transport_moving,Not_in_family,Male,48,>50K
31,Private,13,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
23,Private,13,Never_married,Adm_clerical,Own_child,Female,40,<=50K
27,Private,9,Never_married,Sales,Own_child,Male,40,<=50K
42,Self_emp_not_inc,15,Married_civ_spouse,Prof_specialty,Husband,Male,50,>50K
25,Private,10,Never_married,Tech_support,Not_in_family,Male,40,<=50K
49,Private,13,Never_married,Prof_specialty,Not_in_family,Female,45,<=50K
32,Private,13,Never_married,Tech_support,Not_in_family,Male,40,<=50K
19,Private,10,Never_married,Adm_clerical,Own_child,Male,28,<=50K
60,Private,4,Divorced,Other_service,Not_in_family,Female,40,<=50K
42,Local_gov,5,Married_civ_spouse,Other_service,Husband,Male,40,<=50K
35,Self_emp_not_inc,12,Never_married,Farming_fishing,Not_in_family,Male,40,<=50K
48,Private,9,Never_married,Adm_clerical,Unmarried,Female,37,<=50K
51,Private,14,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
29,Private,9,Never_married,Craft_repair,Not_in_family,Male,40,<=50K
36,Local_gov,9,Separated,Exec_managerial,Not_in_family,Male,40,<=50K
17,Private,6,Never_married,Other_service,Own_child,Female,21,<=50K
52,Private,14,Divorced,Prof_specialty,Not_in_family,Female,60,<=50K
24,Private,9,Never_married,Craft_repair,Not_in_family,Male,40,<=50K
24,Private,9,Married_civ_spouse,Handlers_cleaners,Husband,Male,50,<=50K
26,Local_gov,13,Never_married,Prof_specialty,Own_child,Male,40,<=50K
27,Private,13,Never_married,Other_service,Own_child,Female,20,<=50K
39,Private,9,Never_married,Handlers_cleaners,Own_child,Male,60,<=50K
30,Private,9,Married_civ_spouse,Transport_moving,Husband,Male,45,<=50K
50,Self_emp_not_inc,9,Married_civ_spouse,Exec_managerial,Husband,Male,32,<=50K
52,Self_emp_inc,13,Married_civ_spouse,Sales,Husband,Male,55,<=50K
46,Private,15,Married_civ_spouse,Prof_specialty,Husband,Male,45,>50K
23,Private,13,Never_married,Sales,Own_child,Female,20,<=50K
45,Private,7,Widowed,Other_service,Not_in_family,Female,20,<=50K
65,Private,5,Widowed,Priv_house_serv,Unmarried,Female,24,<=50K
29,Private,11,Married_civ_spouse,Transport_moving,Husband,Male,55,<=50K
47,Private,5,Married_spouse_absent,Handlers_cleaners,Unmarried,Male,40,<=50K
30,Private,9,Never_married,Farming_fishing,Own_child,Male,60,<=50K
34,Private,9,Married_civ_spouse,Sales,Husband,Male,45,>50K
38,Self_emp_not_inc,9,Married_civ_spouse,Sales,Husband,Male,64,<=50K
33,Private,10,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
49,Private,13,Married_civ_spouse,Sales,Husband,Male,26,>50K
47,Self_emp_not_inc,10,Never_married,Other_service,Unmarried,Female,40,<=50K
49,Local_gov,6,Separated,Other_service,Unmarried,Female,40,<=50K
43,Private,10,Married_civ_spouse,Craft_repair,Husband,Male,60,>50K
30,Private,13,Married_civ_spouse,Adm_clerical,Wife,Female,40,>50K
58,Self_emp_not_inc,9,Married_civ_spouse,Craft_repair,Husband,Male,60,<=50K
19,Private,9,Never_married,Other_service,Own_child,Female,14,<=50K
21,Private,13,Never_married,Handlers_cleaners,Not_in_family,Male,40,<=50K
33,Private,13,Married_civ_spouse,Exec_managerial,Husband,Male,60,>50K
47,Self_emp_inc,3,Married_civ_spouse,Transport_moving,Husband,Male,50,<=50K
52,Self_emp_not_inc,16,Married_civ_spouse,Prof_specialty,Husband,Male,60,>50K
26,Private,9,Divorced,Craft_repair,Not_in_family,Male,55,<=50K
60,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
21,Private,10,Never_married,Handlers_cleaners,Own_child,Male,40,<=50K
36,Private,10,Married_civ_spouse,Sales,Husband,Male,50,>50K
31,Private,10,Married_civ_spouse,Craft_repair,Husband,Male,45,<=50K
50,Self_emp_inc,16,Separated,Prof_specialty,Not_in_family,Male,40,>50K
31,Local_gov,9,Divorced,Adm_clerical,Unmarried,Female,40,<=50K
71,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,15,<=50K
30,State_gov,13,Married_civ_spouse,Tech_support,Husband,Male,40,>50K
20,Private,10,Never_married,Other_service,Own_child,Male,20,<=50K
24,Private,9,Never_married,Exec_managerial,Other_relative,Male,50,<=50K
35,Private,16,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
38,State_gov,10,Separated,Exec_managerial,Not_in_family,Female,45,<=50K
27,Private,9,Never_married,Machine_op_inspct,Own_child,Female,32,<=50K
29,State_gov,10,Never_married,Adm_clerical,Unmarried,Female,40,<=50K
34,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,45,<=50K
44,Private,4,Married_civ_spouse,Craft_repair,Husband,Male,35,<=50K
43,Private,9,Married_civ_spouse,Machine_op_inspct,Husband,Male,40,>50K
44,Self_emp_not_inc,8,Married_civ_spouse,Handlers_cleaners,Husband,Male,40,>50K
35,Private,14,Never_married,Sales,Not_in_family,Male,60,<=50K
27,Private,10,Never_married,Prof_specialty,Not_in_family,Male,40,<=50K
43,Local_gov,14,Never_married,Prof_specialty,Not_in_family,Male,38,<=50K
20,Private,10,Never_married,Sales,Not_in_family,Female,25,<=50K
42,Private,12,Divorced,Prof_specialty,Unmarried,Female,40,>50K
27,State_gov,10,Married_civ_spouse,Transport_moving,Husband,Male,40,<=50K
42,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
24,Private,5,Never_married,Machine_op_inspct,Not_in_family,Male,40,<=50K
48,Federal_gov,10,Divorced,Exec_managerial,Not_in_family,Male,40,<=50K
17,Self_emp_not_inc,7,Never_married,Farming_fishing,Own_child,Male,10,<=50K
33,Private,13,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
50,Self_emp_inc,9,Married_civ_spouse,Sales,Husband,Male,50,>50K
22,Private,9,Never_married,Sales,Own_child,Female,40,<=50K
17,Private,8,Never_married,Other_service,Own_child,Male,16,<=50K
32,Private,10,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
31,Private,9,Never_married,Craft_repair,Not_in_family,Male,45,<=50K
58,Self_emp_not_inc,9,Widowed,Exec_managerial,Not_in_family,Male,50,<=50K
29,Local_gov,9,Never_married,Protective_serv,Own_child,Male,48,<=50K
37,Private,11,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
34,Self_emp_not_inc,9,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
23,Local_gov,10,Separated,Exec_managerial,Unmarried,Male,40,<=50K
18,State_gov,7,Never_married,Adm_clerical,Own_child,Female,5,<=50K
34,Private,9,Divorced,Exec_managerial,Not_in_family,Female,40,<=50K
45,Local_gov,13,Married_civ_spouse,Prof_specialty,Wife,Female,55,<=50K
41,Private,14,Never_married,Exec_managerial,Not_in_family,Male,35,<=50K
26,Private,9,Never_married,Other_service,Other_relative,Male,30,<=50K
54,Local_gov,10,Married_civ_spouse,Farming_fishing,Husband,Male,40,<=50K
24,Private,10,Never_married,Machine_op_inspct,Own_child,Female,45,<=50K
42,Private,10,Married_civ_spouse,Prof_specialty,Husband,Male,50,<=50K
20,Private,10,Never_married,Prof_specialty,Own_child,Male,20,<=50K
23,State_gov,13,Never_married,Tech_support,Not_in_family,Female,20,<=50K
35,Private,14,Never_married,Prof_specialty,Not_in_family,Male,60,>50K
31,Private,14,Married_civ_spouse,Tech_support,Husband,Male,40,>50K
30,Private,13,Never_married,Prof_specialty,Own_child,Female,40,<=50K
19,Private,9,Never_married,Sales,Own_child,Female,20,<=50K
36,Local_gov,13,Never_married,Prof_specialty,Not_in_family,Male,50,<=50K
